id;name;slug;symbol
6852;Akropolis Delphi;akropolis-delphi;ADEL
6855;BIDR;binance-idr;BIDR
6857;DeFi Bids;defi-bids;BID
6859;Harvest Finance;harvest-finance;FARM
6861;ChartEx;chartex;CHART
6862;Boosted Finance;boosted-finance;BOOST
6863;YFFS Finance;yffs;YFFS
6865;Crypton;utopia;CRP
6866;TAI;tai;TAI
6867;STABLE ASSET;stable-asset;STA
6868;Seigniorage Shares;seigniorage-shares;SHARE
6869;BLOCKMAX;blockmax;OCB
6870;OIN Finance;oin-finance;OIN
6872;Carrot;carrot;CRT
6873;ARCx (old);arcx;ARC
6874;SalmonSwap;salmonswap;SAL
6875;YFIBusiness;yfibusiness;YFIB
6881;DefiDollar;defidollar;DUSD
6882;ExNetwork Token;exnetwork-token;EXNT
6883;KittenFinance;kittenfinance;KIF
6884;Obee Network;obee-network;OBEE
6886;yfBeta;yfbeta;YFBETA
6887;Uniris;uniris;UCO
6888;Omega Protocol Money;omega-protocol-money;OPM
6889;TRONbetLive;tronbetlive;LIVE
6890;TON Token;tontoken;TON
6891;Niftyx Protocol;niftyx-protocol;SHROOM
6892;Elrond;elrond-egld;EGLD
6894;AstroTools;astrotools;ASTRO
6896;CORN;corn;CORN
6898;JackPool.finance;jackpool-finance;JFI
6901;Swerve;swerve;SWRV
6905;Upper Euro;upper-euro;EURU
6906;Upper Pound;upper-pound;GBPU
6907;Upper Dollar;upper-dollar;USDU
6909;YFA Finance;yfa-finance;YFA
6911;BNSD Finance;bnsd-finance;BNSD
6912;Yield Stake Finance;yield-stake-finance;YI12
6913;YFUEL;yfuel;YFUEL
6914;junca Cash;junca-cash;JCC
6915;Yearn Finance Protocol;yearn-finance-protocol;YFP
6916;The Forms;the-forms;FRMS
6918;Foresight;foresight;FORS
6919;Definitex;definitex;DFX
6920;Coin Artist;coin-artist;COIN
6928;Bella Protocol;bella-protocol;BEL
6929;Hegic;hegic;HEGIC
6930;Kira Network;kira-network;KEX
6931;Token CashPay;token-cashpay;TCP
6933;Nuco.cloud;nuco-cloud;NCDT
6934;BEAR Coin;voytek-bear-coin;BEAR
6935;Fiscus.fyi;fiscus-fyi;FFYI
6937;JustLiquidity;justliquidity;JUL
6938;YFDAI.FINANCE;yfdai-finance;YF-DAI
6940;Lead Wallet;lead-wallet;LEAD
6941;Huobi BTC;huobi-btc;HBTC
6942;Juggernaut;juggernaut;JGN
6943;Baguette Token;baguette-token;BGTT
6944;MilliMeter;millimeter;MM
6945;Amp;amp;AMP
6947;Valobit;valobit;VBIT
6949;Hedget;hedget;HGET
6950;Perpetual Protocol;perpetual-protocol;PERP
6951;Reef;reef;REEF
6952;Frax;frax;FRAX
6953;Frax Share;frax-share;FXS
6954;Enceladus Network;enceladus-network;ENCX
6956;BUILD Finance;build-finance;BUILD
6957;AllianceBlock;allianceblock;ALBT
6958;Alchemy Pay;alchemy-pay;ACH
6960;DefiBox;defibox;BOX
6963;DMD;dmd;DMD
6964;YFIKING,FINANCE;yfiking-finance;YFIKING
6965;HBTC Captain Token;hbtc-token;HBC
6966;i9 Coin;i9-coin;I9C
6970;OpenAlexa Protocol;openalexa-protocol;OAP
6971;Predix Network;predix-network;PRDX
6973;YEARN2.FINANCE;yearn2-finance;YFI2
6974;Yeld Finance;yeld-finance;YELD
6975;YFFII Finance;yffii-finance;YFFII
6976;French Digital Reserve;french-digital-reserve;FDR
6978;Candela Coin;candelacoin;CLA
6980;AladiEx;aladiex;ALA
6981;New Year Bull;new-year-bull;NYB
6982;OBIC;obic;OBIC
6983;DOOS TOKEN;doos-token;DOOS
6984;FINANCIAL INVESTMENT TOKEN;financial-investment-token;FIT
6985;Dragon Ball;dragon-ball;DRAGON
6986;Squirrel Finance;squirrel-finance;NUTS
6989;Zeedex;zeedex;ZDEX
6991;Sashimi;sashimi;SASHIMI
6992;Spartan Protocol;spartan-protocol;SPARTA
6993;REVV;revv;REVV
6997;SakeToken;sake-token;SAKE
6998;YOKcoin;yokcoin;YOK
7000;EOSDOWN;eosdown;EOSDOWN
7001;XRPUP;xrpup;XRPUP
7002;XRPDOWN;xrpdown;XRPDOWN
7003;DOTUP;dotup;DOTUP
7004;TRXDOWN;trxdown;TRXDOWN
7005;TRXUP;trxup;TRXUP
7006;DOTDOWN;dotdown;DOTDOWN
7007;XTZUP;xtzup;XTZUP
7008;XTZDOWN;xtzdown;XTZDOWN
7009;BNBUP;bnbup;BNBUP
7010;BNBDOWN;bnbdown;BNBDOWN
7011;LINKUP;linkup;LINKUP
7012;LINKDOWN;linkdown;LINKDOWN
7013;ADAUP;adaup;ADAUP
7014;ADADOWN;adadown;ADADOWN
7015;ETHDOWN;ethdown;ETHDOWN
7016;ETHUP;ethup;ETHUP
7017;MoonSwap;moonswap;MOON
7020;Nyan Finance;nyan-finance;NYAN
7021;OFIN Token;ofin-token;ON
7022;Pickle Finance;pickle-finance;PICKLE
7024;Tixl;tixl-new;TXL
7025;Vybe;vybe;VYBE
7030;Betherchip;betherchip;BEC
7031;CHADS VC;chads-vc;CHADS
7033;Empty Set Dollar;empty-set-dollar;ESD
7034;Golff;golff;GOF
7036;Lottonation;lottonation;LNT
7038;Xfinance;xfinance;XFI
7039;Ymen.Finance;ymen-finance;YMEN
7040;UpBots;upbots;UBXT
7041;Gather;gather;GTH
7042;Momentum;momentum;XMM
7043;Pofid Dao;pofid-dao;PFID
7044;Zyro;zyro;ZYRO
7046;Aavegotchi;aavegotchi;GHST
7047;Tribute;tribute;TRBT
7048;Wing;wing;WING
7049;Etherpay;etherpay;ETHPY
7055;DeFi Pulse Index;defi-pulse-index;DPI
7059;Mobilian Coin;mobilian-coin;MBN
7060;Thisoption;thisoption;TONS
7061;YFarmLand Token;yfarmland-token;YFARMER
7063;Zoom Protocol;zoom-protocol;ZOM
7064;BakeryToken;bakerytoken;BAKE
7066;Justdobet;justdobet;JDB
7073;Hybrid Bank Cash;hybrid-bank-cash;HBC
7074;Oracolxor;oracolxor;XOR
7075;P2P;p2p;P2P
7077;UniFi Protocol;unifi-protocol;UP
7078;Va Na Su;va-na-su;VNS
7080;Gala;gala;GALA
7083;Uniswap;uniswap;UNI
7084;3X Long Sushi Token;3x-long-sushi-token;SUSHIBULL
7085;3X Short Sushi Token;3x-short-sushi-token;SUSHIBEAR
7087;Dego Finance;dego-finance;DEGO
7093;YFMoonshot;yfmoonshot;YFMS
7094;dHedge DAO;dhedge-dao;DHT
7095;Unisocks;unisocks;SOCKS
7096;Bridge Oracle;bridge-oracle;BRG
7099;Exchange Payment Coin;exchange-payment-coin;EXP
7100;HodlTree;hodltree;HTRE
7102;Linear;linear;LINA
7103;Oracle System;oracle-system;ORC
7105;Permission Coin;permission-coin;ASK
7109;Hatch DAO;hatch-dao;HATCH
7110;New BitShares;new-bitshares;NBS
7112;Shill & Win;shill-win;PoSH
7113;Markaccy;markaccy;MKCY
7116;Crypto Accept;crypto-accept;ACPT
7118;Livenodes Token;livenodes-token;LNOT
7121;Samurai;samurai;SAM
7122;UNIFI DeFi;unifi-defi;UNIFI
7124;YMAX;ymax;YMAX
7125;DEUS Finance;deus-finance;DEUS
7126;Giftedhands;giftedhands;GHD
7127;Velo;velo;VELO
7129;TerraUSD;terrausd;UST
7131;YAM v3;yamv3;YAM
7133;Ducato Protocol Token;ducato-protocol-token;DUCATO
7134;Finswap;finswap;FNSP
7135;Kush Finance;kush-finance;KSEED
7136;OneSwap DAO Token;oneswap-dao-token;ONES
7140;yTSLA Finance;ytsla-finance;yTSLA
7141;Axioms;axioms;AXI
7143;DiFy.Finance;dify-finance;YFIII
7145;Defi Shopping Stake;defi-shopping-stake;DSS
7148;ISTARDUST;istardust;ISDT
7150;Flamingo;flamingo;FLM
7154;ITEN;iten;ITEN
7155;Ternio-ERC20;ternio-erc20;TERN
7156;Toshify.finance;toshify-finance;YFT
7157;Basid Coin;basid-coin;BASID
7158;Burger Swap;burger-swap;BURGER
7159;Digital Currency Daily;digital-currency-daily;DCD
7160;Gire Token;gire-token;GET
7161;GokuMarket Credit;gokumarket-credit;GMC
7162;iCherry Finance;icherry-finance;ICH
7164;Rotten;rotten;ROT
7166;YFIX Finance;yfix-finance;YFIX
7167;Acuity Token;acuity-token;ACU
7168;xBTC;xbtc;xBTC
7169;Chicken;chicken;KFC
7170;Contribute;contribute;TRIB
7175;Tcbcoin;tcbcoin;TCFX
7176;Beowulf;beowulf;BWF
7178;Combine.finance;combine-finance;COMB
7179;CY Finance;cy-finance;CYF
7182;BillionHappiness;billionhappiness;BHC
7186;PancakeSwap;pancakeswap;CAKE
7187;S.Finance;s-finance;SFG
7189;Origin Dollar;origin-dollar;OUSD
7190;PowerTrade Fuel;powertrade-fuel;PTF
7191;SwapShip;swapship;SWSH
7192;Wrapped BNB;wbnb;WBNB
7193;YFII Gold;yfii-gold;YFIIG
7198;SpokLottery;spoklottery;SPKL
7199;Ultra Clear;ultra-clear;UCR
7200;Bidao;bidao;BID
7202;OctoFi;octofi;OCTO
7203;Puriever;puriever;PURE
7205;Safari;safari;SFR
7206;TitanSwap;titanswap;TITAN
7207;UNII Finance;unii-finance;UNII
7208;Polkastarter;polkastarter;POLS
7212;CellETF;consensus-cell-network;ECELL
7214;CryptoWater;cryptowater;C2O
7215;CXN Network;cxn-network;CXN
7216;LuaSwap;lua-token;LUA
7217;Morpher;morpher;MPH
7219;Rubic;rubic;RBC
7221;Wrapped LEO;wrapped-leo;WLEO
7222;yAxis;yaxis;YAXIS
7223;Dfinance;dfinance;XFI
7224;DODO;dodo;DODO
7225;DeFiner;definer;FIN
7226;Injective Protocol;injective-protocol;INJ
7227;APY.Finance;apy-finance;APY
7228;DerivaDAO;derivadao;DDX
7230;Opium;opium;OPIUM
7231;Nsure.Network;nsure-network;NSURE
7232;Alpha Finance Lab;alpha-finance-lab;ALPHA
7234;Yearn Land;yearn-land;YLAND
7235;Trading Membership Community;trading-membership-community;TMC
7236;Celo Dollar;celo-dollar;CUSD
7237;Yearn Finance Bit;yearn-finance-bit;YFBT
7238;TKN Token;tkn-token;TKNT
7241;AmericanHorror.Finance;americanhorror-finance;AHF
7242;cVault.finance;cvault-finance;CORE
7243;QChi Chain;qchi-chain;QHC
7244;SaTT;satt;SATT
7245;Stobox Token;stobox-token;STBU
7246;Tamy Token;tamy-token;TMT
7247;Timers;timers;IPM
7249;Yearn Finance Passive Income;yearn-finance-passive-income;YFPI
7250;YFE Money;yfe-money;YFE
7251;YieldWars;yieldwars-com;WAR
7252;Yoink;yoink;YNK
7254;Metric Exchange;metric-exchange;METRIC
7255;Aitra;aitra;AITRA
7256;Mettalex;mettalex;MTLX
7257;APEcoin;apecoin;APE
7258;Coinwaycoin;coinwaycoin;CAN
7260;DeltaHub Community;deltahub-community;DHC
7262;extraDNA;extradna;XDNA
7263;HLP Token;help-coin;HLP
7264;Kompass;kompass;KOMP
7270;SAFE DEAL;safe-deal;SFD
7271;Starname;starname;IOV
7273;Unlimited FiscusFYI;unlimited-fiscusfyi;UFFYI
7275;Yearn Finance Ecosystem;yearn-finance-ecosystem;YFIEC
7276;Kirobo;kirobo;KIRO
7277;BigdataCash;bigdatacash;BDCASH
7278;Aave;aave;AAVE
7281;Persistence;persistence;XPRT
7284;PieDAO DOUGH v2;piedao-dough-v2;DOUGH
7286;YFOX FINANCE;yfox-finance;YFOX
7288;Venus;venus;XVS
7293;YFET;yfet;YFET
7296;Truebit;truebit;TRU
7298;Phantasma Energy;phantasma-energy;KCAL
7301;AurusDeFi;aurusdefi;AWX
7305;Jackpot;jackpot;777
7306;Smol;smol;SMOL
7307;Cyclops Treasure;cyclops-treasure;CYTR
7309;Bellevue Network;bellevue-network;BLV
7310;Gem Exchange And Trading;gem-exchange-and-trading;GXT
7311;Beefy.Finance;beefy-finance;BIFI
7315;Polyient Games Governance Token;polyient-games-governance-token;PGT
7317;YeaFinance;yeafinance;YEA
7318;Zero Utility Token;zero-utility-token;ZUT
7319;YFOS.finance;yfos-finance;YFOS
7320;Neutrino Token;neutrino-system-base-token;NSBT
7321;yOUcash;youcash;YOUC
7322;Stream Protocol;stream-protocol;STPL
7323;XCredit;xcredit;XFYI
7326;DeXe;dexe;DEXE
7329;LYNC Network;lync-network;LYNC
7330;OWL Token (StealthSwap);owl-token-stealthswap;OWL
7331;YFPRO Finance;yfpro-finance;YFPRO
7332;EasyFi;easyfi;EASY
7333;DeFi Insurance Protocol;defi-insurance-protocol;DFIP
7334;Conflux Network;conflux-network;CFX
7335;FUD.finance;fudfinance;FUD
7336;Index Cooperative;index-cooperative;INDEX
7337;PieDAO DEFI Large Cap;piedao-defi-large-cap;DEFI+L
7341;Vera Cruz Coin;vera-cruz-coin;VCCO
7343;Yfscience;yfscience;YFSI
7346;Kauri;kauri-crypto;KAU
7347;QOOBER;qoober;QOOB
7348;Portion;portion;PRT
7349;Centaur;centaur;CNTR
7351;fry.world;fryworld;FRIES
7353;Jiviz;jiviz;JVZ
7361;Fridn;fridn;EFAR
7363;POP Network Token;pop-network-token;POP
7364;USDL;usdl;USDL
7366;Stabilize;stabilize;STBZ
7367;SnowSwap;snowswap;SNOW
7371;Mover;mover;MOVE
7375;SUP;sup;SUP
7376;Doki Doki Finance;doki-doki-finance;DOKI
7377;Dogeswap;dogeswap;DOGES
7379;LimitSwap;limitswap;LIMIT
7380;Dracula Token;dracula-token;DRC
7381;CoFiX;cofix;COFI
7382;ACoconut;acoconut;AC
7385;deCraft Finance;decraft-finance;CRAFT
7386;Spaceswap MILK2;spaceswap;MILK2
7389;Non-Fungible Yearn;non-fungible-yearn;NFY
7390;Spaceswap SHAKE;shake;SHAKE
7392;Talent Token;talent-token;TTX
7395;Atari Token;atari-token;ATRI
7396;r/CryptoCurrency Moons;moon;xMOON
7397;Tavittcoin;tavittcoin;TAVITT
7398;Coreto;coreto;COR
7399;Global Gaming;global-gaming;GMNG
7400;YFi Management;yfi-management;YEFIM
7403;Wrapped BIND;wrapped-bind;WBIND
7404;Value Liquidity;value-defi;VALUE
7406;MoonTools;moontools;MOONS
7407;Payship;payship;PSHP
7410;Yearn Finance DOT;yearn-finance-dot;YFDOT
7411;Covalent;covalent;CQT
7412;UniLend;unilend;UFT
7413;Azzure;azzure;AZZR
7414;Behodler;beholder;EYE
7415;BonezYard;bonezyard;BNZ
7419;DAOFi;daofi;DAOFI
7420;Digital Reserve Currency;digital-reserve-currency;DRC
7421;Bitfinex Bitcoin Dominance Perps;bitfinex-bitcoin-dominance-perps;BTCDOM
7422;PlotX;plotx;PLOT
7423;RUSH;rush;RUC
7424;Hermez Network;hermez-network;HEZ
7425;PayAccept;payaccept;PAYT
7428;SWAG Finance;swag-finance;SWAG
7429;Liquity;liquity;LQTY
7430;Zenfuse;zenfuse;ZEFU
7431;Akash Network;akash-network;AKT
7432;Bit Financial;bit-financial;BFC
7435;Pepemon Pepeballs;pepemon-pepeballs;PPBLZ
7436;BonFi;bonfi;BNF
7437;MobiePay;mobiepay;MBX
7438;ZeroSwap;zeroswap;ZEE
7440;BarnBridge;barnbridge;BOND
7441;yRise Finance;yrise-finance;YRISE
7442;YFIA;yfia;YFIA
7447;GALAXY NETWORK;galaxy-network;GNC
7448;LCG;lcg;LCG
7450;PayUSD;payusd;PUSD
7452;YFIUP;yfiup;YFIUP
7453;YFIDOWN;yfidown;YFIDOWN
7454;ETG Finance;etg-finance;ETGF
7455;Audius;audius;AUDIO
7460;Alpha Quark Token;alpha-quark-token;AQT
7461;PlayDapp;playdapp;PLA
7462;United;united;UTED
7463;RAMP;ramp;RAMP
7465;Vox.Finance;vox-finance;VOX
7466;PRIA;pria;PRIA
7467;Swirge;swirge;SWG
7469;Apiary Fund Coin;apiary-fund-coin;AFC
7471;Wrapped Virgin Gen-0 CryptoKitties;wrapped-virgin-gen-0-cryptokitties;WVG0
7472;Wrapped Gen-0 CryptoKitties;wrapped-gen-0-cryptokitties;WG0
7473;Wrapped Basic CryptoKitties;wrapped-cryptokitties;WCK
7474;Axia Protocol;axia-protocol;AXIA
7475;Camp;camp;CAMP
7478;Yearn Finance Network;yearn-finance-network;YFN
7481;Moonday Finance;moonday-finance;MOONDAY
7482;McNetworkDefi;mcnetwork;MCN
7483;DeFi Gold;defi-gold;DFGL
7486;Rari Governance Token;rari-governance-token;RGT
7487;Chonk;chonk;CHONK
7488;ShareAt;shareat;XAT
7489;BananoDOS;bananodos;yBAN
7494;JustBet;justbet;WINR
7496;Enoki Finance;enoki-finance;SPORE
7497;Marlin;marlin;POND
7498;Yield Protocol;yield-protocol;YIELD
7500;Bonded Finance;bonded-finance;BOND
7501;Wootrade;wootrade;WOO
7502;StableXSwap;stablexswap;STAX
7503;Bithao;bithao;BHAO
7504;WeBlock;weblock;WON
7505;TON Crystal;ton-crystal;TON
7507;Neeva Defi;neeva-defi;NVA
7509;BoringDAO;boringdao;BOR
7510;QuiverX;quiverx;QRX
7511;DogDeFiCoin;dogdeficoin;DOGDEFI
7512;Unistake;unistake;UNISTAKE
7513;BitOnyx;bitonyx;BTNYX
7514;IDall;idall;IDALL
7515;Ubiner;ubiner;UBIN
7516;Naz Coin;naz-coin;NAZ
7517;YFI CREDITS GROUP;yfi-credits-group;YFICG
7518;Voice Token;nix-bridge-token;VOICE
7520;SynLev;synlev;SYN
7521;EDC Blockchain;edc-blockchain;EDC
7524;UNIUP;uniup;UNIUP
7525;UNIDOWN;unidown;UNIDOWN
7526;LTCUP;ltcup;LTCUP
7527;LTCDOWN;ltcdown;LTCDOWN
7528;SXPUP;sxpup;SXPUP
7529;SXPDOWN;sxpdown;SXPDOWN
7530;Yearn Finance Red Moon;yearn-finance-red-moon;YFRM
7533;Oraichain Token;oraichain-token;ORAI
7534;Tsunami finance;tsunami;NAMI
7535;Keep3rV1;keep3rv1;KP3R
7536;Aspire;aspire;ASP
7537;Tatcoin;tatcoin;TAT
7539;Colibri Protocol;colibri;CLBR
7541;HubDao;hubdao;HD
7543;Hoo Token;hoo-token;HOO
7544;The Luxury Coin;the-luxury-coin;TLB
7545;Jointer;jointer;JNTR
7547;SURF Finance;surf;SURF
7548;WEMIX;wemix;WEMIX
7551;YYFI.Protocol;yyfi-protocol;YYFI
7552;Hyve;hyve;HYVE
7553;UnFederalReserve;unfederalreserve;ERSDL
7554;Hiz Finance;hiz-finance;HIZ
7557;Gold BCR;gold-bcr;GBCR
7559;Tadpole Finance;tadpole-finance;TAD
7560;Fundamenta;fundamenta;FMTA
7564;Pteria;pteria;PTERIA
7569;King Swap;kingswap;$KING
7570;Blurt;blurt;BLURT
7571;Social Rocket;social-rocket;ROCKS
7572;Yearn Secure;yearn-secure;YSEC
7574;Stacy;stacy;STACY
7575;nYFI;nyfi;N0031
7576;HARD Protocol;hard-protocol;HARD
7578;Elxis;elxis;LEX
7579;Mars Network;mars-network;MARS
7581;Goldblock;goldblock;GBK
7582;Keep4r;keep4r;KP4R
7583;Auric Network;auric-network;AUSCM
7584;SwapAll;swapall;SAP
7585;Freeway Token;freeway-token;FWT
7586;Yearn Classic Finance;yearn-classic-finance;EARN
7587;UTU Protocol;utu-protocol;UTU
7588;Gameswap;gameswap;GSWAP
7589;Cryptochrome;cryptochrome;CHM
7590;Dvision Network;dvision-network;DVI
7591;Misbloc;misbloc;MSB
7592;Pepedex;pepedex;PPDEX
7593;DefiDollar DAO;defidollar-dao;DFD
7594;Smoothy;smoothy;SMTY
7595;SERGS;sergs;SERGS
7596;SmartCredit Token;smartcredit-token;SMARTCREDIT
7597;CSP DAO;csp-dao;NEBO
7598;Tessla Coin;tessla-coin;TSLA
7600;Wrapped Conceal;wrapped-conceal;WCCX
7601;zHEGIC;zhegic;ZHEGIC
7609;Fiola;fiola;FLA
7610;STARK CHAIN;stark-chain;STARK
7611;Zuplo;zuplo;ZLP
7612;Yearn Finance Bit2;yearn-finance-bit2;YFB2
7613;Yfi.mobi;yfi-mobi;YFIM
7614;TEAL;teal;TEAT
7615;MTI Finance;mti-finance;MTI
7616;Lattice Token;lattice-token;LTX
7617;saffron.finance;saffron-finance;SFI
7618;Alpaca City;alpaca-city;ALPA
7619;Bitcoiva;bitcoiva;BCA
7620;Trade.win;trade-win;TWI
7621;VROOMGO;vroomgo;VRGX
7622;UBIX.Network;ubix-network;UBX
7623;Libartysharetoken;libartysharetoken;LST
7624;GoldFinX;goldfinx;GIX
7625;gAsp;gasp;GASP
7627;PicaArtMoney;picaartmoney;PICA
7628;Coral Swap;coral-swap;CORAL
7629;YFIII;yfiii;YFIII
7630;Ethereum Lightning;ethereumlightning;ETLT
7631;FRMx Token;frmx-token;FRMX
7632;Rake Finance;rake-finance;RAK
7633;wormhole.finance;wormhole-finance;WHOLE
7634;The LoveChain;the-lovechain;LOV
7635;UniWorld;uniworld;UNW
7636;Team Heretics Fan Token;team-heretics-fan-token;TH
7637;Trabzonspor Fan Token;trabzonspor-fan-token;TRA
7638;Apollon Limassol;apollon-limassol;APL
7639;Club Atletico Independiente;club-atletico-independiente;CAI
7640;Future-Cash Digital;future-cash-digital;FCD
7641;Medicalveda;medicalveda;MVEDA
7642;BitDEFi;bitdefi;BFI
7643;Nyan V2;nyan-v2;NYAN-2
7644;VKF Platform;vkf-platform;VKF
7646;noob.finance;noob-finance;$NOOB
7647;Azuki;azuki;AZUKI
7648;XFII;xfii;XFII
7649;pulltherug.finance;rugz;RUGZ
7650;LIQUID;liquidefi;LIQUID
7653;Oasis Network;oasis-network;ROSE
7654;RedFOX Labs;redfox-labs;RFOX
7655;CloudCoin;cloudcoin;CCE
7657;BAEPAY;baepay;BAEPAY
7658;GARD Governance Token;gard-governance-token;GGT
7661;GYSR;gysr;GYSR
7662;7Finance;7finance;SVN
7663;EduMetrix Coin;edumetrix;EMC
7664;UniCrypt;uncx;UNCX
7665;NestEGG Coin;nestegg-coin;EGG
7668;LONG COIN;long-coin;LONG
7669;UNCL;uncl;UNCL
7670;Blueshare Token;blueshare-token;BST1
7672;Unifi Protocol DAO;unifi-protocol-dao;UNFI
7673;AGOV (ANSWER Governance);agov-answer-governance;AGOV
7675;Interest Bearing ETH;ibeth;ibETH
7676;Axion;axion;AXN
7677;ReapChain;reapchain;REAP
7678;KeeperDAO;keeperdao;ROOK
7680;Sav3Token;sav3token;SAV3
7681;Ideaology;ideaology;IDEA
7684;ORO;oro;ORO
7686;Bitcoin Cash ABC;bitcoin-cash-abc-2;BCHA
7687;Folder Protocol;folder-protocol;FOL
7688;SOMIDAX;somidax;SMDX
7689;Yup;yup-token;YUP
7690;Your Finance Decentralized;yfdfi-finance;YFD
7691;Farmland Protocol;farmland-protocol;FAR
7692;Radix;radix;EXRD
7694;Governor DAO;governor-dao;GDAO
7697;Experty Wisdom Token;experty-wisdom-token;WIS
7698;CorionX;corionx;CORX
7699;CyberFi Token;cyberfi;CFi
7700;WAY-F coin;way-f-coin;WAYF
7701;SUP8EME;sup8eme;SUP8EME
7703;MileVerse;mileverse;MVC
7704;Mining Core Coin;mining-core;MCC
7705;ANIVERSE;aniverse;ANV
7707;Fromm Car;fromm-car;FCR
7709;YUI Token;yui-token;YUI
7712;Freedom Reserve;freedom-reserve;FR
7713;Order of the Black Rose;order-of-the-black-rose;OBR
7714;swiss.finance;swiss-finance;SWISS
7716;Earnbase;earnbase;ENB
7717;TecraCoin;tecracoin;TCR
7718;Combo;combo;COMB
7720;DefHold;defhold;DEFO
7721;KUN;qian-kun;KUN
7723;Itchiro Games;itchiro-games;JEM
7724;X Infinity;x-infinity;XIF
7725;TrueFi;truefi-token;TRU
7726;ICHI;ichi;ICHI
7727;UniWhales;uniwhales;UWL
7732;Brother Music Platform;brother-music-platform;BMP
7733;Light Coin Exchange Token;light-coin-exchange-token;LCT
7734;TOM Finance;tom-finance;TOM
7737;API3;api3;API3
7738;TimeCoinProtocol;timecoinprotocol;TMCN
7739;DexKit;dexkit;KIT
7740;Polaris Share;polaris-share;POLA
7742;88mph;88mph;MPH
7743;Ethereum Yield;ethereum-yield;ETHY
7746;Felixo Coin;felixo-coin;FLX
7747;reflect.finance;reflect-finance;RFI
7748;BSC FARM;bsc-farm;BSC
7749;Paypolitan Token;paypolitan-token;EPAN
7750;Archer DAO Governance Token;archer-dao-governance-token;ARCH
7751;KP2R.Network;kp2r-network;KP2R
7752;LibreFreelencer;librefreelencer;LIBREF
7753;BIOKKOIN;biokkoin;BKKG
7755;Handy;handy;HANDY
7758;Eauric;eauric;EAURIC
7760;Komet;komet;KOMET
7761;BuildUp;buildup;BUP
7762;Lyra;lyra;LYR
7763;BlackDragon;blackdragon;BDT
7764;Simbcoin Swap;simbcoin-swap;SMBSWAP
7765;Benchmark Protocol;benchmark-protocol;MARK
7766;Divert Finance;divert-finance;DEVE
7771;HoldToWin;holdtowin;7ADD
7772;Leverj Gluon;leverj-gluon;L2
7773;Prophet;prophet;PROPHET
7774;AAVEUP;aave-up;AAVEUP
7775;AAVEDOWN;aave-down;AAVEDOWN
7776;Vanilla Network;vanilla-network;VNLA
7777;Tradebitpay;tradebitpay;TBP
7778;Metis;metis;MTS
7779;XPToken.io;xptoken-io;XPT
7781;LeLeFoodChain;lelefoodchain;LELE
7782;Ethanol;ethanol;ENOL
7783;Open Governance Token;open-governance-token;OPEN
7784;BLink;blink;BLINK
7785;Bundles Finance;bundles;BUND
7787;JSB FOUNDATION;jsb-foundation;JSB
7788;Yearn Loans Finance;yearn-loans-finance;YLFI
7789;OASISBloc;oasisbloc;OSB
7790;LifetionCoin;lifetioncoin;LTP
7791;Pancake Bunny;pancakebunny;BUNNY
7794;YFI3.money;yfi3-money;YFI3
7795;Bird.Money;bird-money;BIRD
7796;COIN;coin-defi;$COIN
7798;Decentral Games;decentral-games;DG
7801;HRDCOIN;hrdcoin;HRD
7802;Bitpumps Token;bitpumps-token;BPT
7803;Ethereum Stake;ethereum-stake;ETHYS
7805;Muse;muse;MUSE
7806;Cornichon;cornichon;CORN
7809;Carbon;carbon;CRBN
7811;Bullswap Exchange;bullswap-exchange;BVL
7812;SYNC Network;sync-network;SYNC
7813;Basis Cash;basis-cash;BAC
7814;Alaya;alaya;ATP
7815;DefiCliq;deficliq;CLIQ
7816;Basis Share;basis-share;BAS
7817;Bifrost (BFC);bifrost;BFC
7818;Wrapped CrescoFin;wrapped-crescofin;wCRES
7819;Unicap.finance;unicap-finance;UCAP
7821;Royale Finance;royale-finance;ROYA
7824;Vai;vai;VAI
7826;Zoracles;zoracles;ZORA
7828;KING OF DEFI;king-of-defi;KODX
7831;Narwhalswap;narwhalswap;NAR
7832;REALPAY;realpay;RAP
7834;DEJAVE;dejave;DJV
7835;Money of Tomorrow, Today;money-of-tomorrow-today;MTTCOIN
7837;Apple Finance;apple-finance;APLP
7838;Base Protocol;base-protocol;BASE
7839;Degov;degov;DEGOV
7840;Uniswap Finance;uniswap-finance;UNFI
7841;Idle;idle;IDLE
7843;Asia Reserve Currency Coin;asia-reserve-currency-coin;ARCC
7844;ACryptoS;acryptos;ACS
7852;IterationSyndicate;iterationsyndicate;ITS
7854;ACDX Exchange Governance Token;acdx-exchange-token;ACXT
7855;Gold Coin Reserve;gold-coin-reserve;GCR
7857;Mirror Protocol;mirror-protocol;MIR
7859;Badger DAO;badger-dao;BADGER
7860;ClinTex CTi;clintex-cti;CTI
7862;YearnAgnostic Finance;yearnagnostic-finance;YFIAG
7864;DGPayment;dgpayment;DGP
7865;WaterDrop;waterdrop;WDP
7866;Monavale;monavale;MONA
7867;Bitcashpay;bitcashpay;BCP
7870;Plasma Finance;plasma-finance;PPAY
7872;ECOC Financial Growth;ecoc-financial-growth;EFG
7874;PieDAO DEFI++;piedao-defi;DEFI++
7875;MM Token;mm-token;MM
7876;Sora Validator Token;sora-validator-token;VAL
7878;MobileCoin;mobilecoin;MOB
7879;Unifty;unifty;NIF
7880;YFIDapp;yfidapp;YFID
